size,address,rate,status,bathrooms,floor,balconies,security_deposit,facing,status.1,rera_id,ownership_type,booking_amount,overlooking,bedroom,type1,type2,price_in_lakh,carpet_area,age_of_property,floor,total_floor,additional_rooms,price_negotiable,balconies,type_of_sale,booking_amount_in_lakh,amenities_sports_facility,amenities_shopping_mall,amenities_maintenance_staff,amenities_jogging_track,amenities_atm,amenities_gymnasium,amenities_indoor_games,amenities_rain_water_harvesting,amenities_swimming_pool,amenities_intercom,amenities_cafeteria,amenities_full_power_backup,amenities_lift,amenities_childrens_play_area,amenities_car_parking,amenities_landscaped_gardens,amenities_24_x_7_security,amenities_club_house,amenities_staff_quarter,amenities_hospital,amenities_multipurpose_room,amenities_vaastu_compliant,amenities_golf_course,amenities_school,furnish_detail_gas_connection,furnish_detail_ac,furnish_detail_bed,furnish_detail_dining_table,furnish_detail_washing_machine,furnish_detail_tv,furnish_detail_microwave,furnish_detail_wardrobe,furnish_detail_sofa,furnish_detail_wifi,furnish_detail_refrigerator
2425,"sector 134, noida",10515.0,Ready to move,4.0,,,No Deposit,,Unfurnished,.,,,,4,BHK,Apartment,254.99999999999997,2100.0,5,,,,No,,Resale,,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,,,,,,,,,,,
1650,"sector 133, noida",8181.0,Under Construction,3.0,,,No Deposit,,Unfurnished,UPRERAPRJ4954,,,,3,BHK,Apartment,135.0,1400.0,,,,,No,,Resale,,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,,,,,,,,,,,
950,"sector 134, noida",7368.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ3853, UPRERAPRJ3900, UPRERAPRJ3894",,,,2,BHK,Apartment,70.0,750.0,6,,,,No,,Resale,,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,,,,,,,,,,,
1650,"sector 134, noida",6969.0,Ready to move,3.0,,,No Deposit,,Unfurnished,.,,,,3,BHK,Apartment,114.99999999999999,1450.0,5,,,,No,,Resale,,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True,,,,,,,,,,,
1675,"sector 150, noida",10328.0,Ready to move,4.0,,,No Deposit,East,Semi-Furnished,UPRERAPRJ442430,,,,3,BHK,Apartment,173.0,1250.0,,,,,No,,Resale,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
1592,"sector 137, noida",6281.0,Ready to move,3.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,100.0,1241.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1947,"sector 150, noida",13353.0,Under Construction,3.0,,,No Deposit,NorthEast,Semi-Furnished,UPRERAPRJ124632,,,,3,BHK,Apartment,260.0,1250.0,,,,,No,,Resale,,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
970,"sector 73, noida",3247.0,Ready to move,2.0,,,No Deposit,East,Semi-Furnished,,,,,2,BHK,Apartment,31.5,750.0,1,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,"sector 73, noida",3460.0,Under Construction,2.0,,,No Deposit,East,Semi-Furnished,,,,,2,BHK,Apartment,39.8,900.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,"sector 76, noida",7746.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,UPRERAPRJ14064,,,,3,BHK,Apartment,110.00000000000001,1320.0,4,,,,No,,Resale,,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,,,,,,,,,,,
1500,"sector 73, noida",3500.0,Under Construction,2.0,,,No Deposit,East,Semi-Furnished,,,,,3,BHK,Apartment,52.5,1200.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,"sector 74, noida",9111.0,Ready to move,4.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ7324, UPRERAPRJ5551",,,,4,BHK,Apartment,409.99999999999994,,2,,,,No,,Resale,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,,,,,,,,
1150,"sector 49, noida",3999.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,2,BHK,Apartment,45.99,950.0,,,,,No,,New,,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1150,"sector 73, noida",3652.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,2,BHK,Apartment,41.99,950.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1050,"sector 73, noida",3809.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,2,BHK,Apartment,39.99,980.0,,,,,No,,New,,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1550,"sector 73, noida",3354.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,3,BHK,Apartment,51.99,1350.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2200,"extension, noida, noida",6818.0,Ready to move,4.0,,,No Deposit,NorthEast,Semi-Furnished,Rera Not Applicable,,,,4,BHK,Apartment,150.0,1995.0,9,,,,No,,Resale,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
1220,"sector 110, noida",,Under Construction,2.0,,,No Deposit,West,Unfurnished,UPRERAPRJ9275,,,,2,BHK,Apartment,,920.0,,,,,No,,Resale,,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
2538,"sector 110, noida",10835.0,Under Construction,3.0,,,No Deposit,NorthEast,Unfurnished,.,,,,3,BHK,Apartment,275.0,1738.0,,,,,No,,Resale,,True,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1110,"sector 133, noida",6576.0,Ready to move,2.0,,,No Deposit,,Unfurnished,UPRERAPRJ4954,,,,2,BHK,Apartment,73.0,1000.0,4,,,,No,,Resale,,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,,,,,,,,,,,
1110,"sector 133, noida",6531.0,Ready to move,2.0,,,No Deposit,,Unfurnished,UPRERAPRJ4954,,,,2,BHK,Apartment,72.5,1010.0,4,,,,No,,Resale,,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,,,,,,,,,,,
1592,"sector 137, noida",6030.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,96.0,1350.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
825,"sector 137, noida",7151.0,Ready to move,2.0,,,No Deposit,South,Furnished,Rera Not Applicable,,,,2,BHK,Apartment,59.0,625.0,8,,,,No,,Resale,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True
1365,"sector 137, noida",6813.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,93.0,1050.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1592,"sector 137, noida",6030.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,96.0,1350.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1265,"sector 137, noida",6640.0,Ready to move,3.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,84.0,1000.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1070,"sector 137, noida",6542.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,70.0,850.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1285,"sector 137, noida",6614.0,Ready to move,3.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,85.0,950.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
925,"sector 137, noida",6810.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,63.0,675.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1195,"sector 137, noida",6527.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,78.0,950.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1045,"sector 137, noida",6507.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,68.0,900.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1070,"sector 137, noida",6542.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,70.0,750.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1725,"sector 137, noida",6376.0,Ready to move,3.0,,,No Deposit,,Furnished,Rera Not Applicable,,,,3,BHK,Apartment,110.00000000000001,1500.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
1070,"sector 137, noida",6308.0,Ready to move,2.0,,,No Deposit,,Unfurnished,Rera Not Applicable,,,,2,BHK,Apartment,67.5,850.0,8,,,,No,,Resale,,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,,,,,,,,,,,
925,"sector 137, noida",6918.0,Ready to move,2.0,,,No Deposit,NorthEast,Unfurnished,Rera Not Applicable,,,,2,BHK,Apartment,64.0,650.0,8,,,,No,,Resale,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1110,"sector 137, noida",9729.0,Ready to move,3.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,108.0,850.0,10,,,,No,,Resale,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,,,,,,,,,,,
1035,"sector 76, noida",8115.0,Ready to move,2.0,,,No Deposit,North,Semi-Furnished,UPRERAPRJ14064,,,,2,BHK,Apartment,84.0,900.0,4,,,,No,,Resale,,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
1835,"sector 76, noida",9536.0,Ready to move,3.0,,,No Deposit,NorthWest,Semi-Furnished,UPRERAPRJ14064,,,,3,BHK,Apartment,175.0,1500.0,4,,,,No,,Resale,,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
950,"sector 120, noida",6947.0,Ready to move,3.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,2,BHK,Apartment,66.0,750.0,5,,,,No,,Resale,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
1050,"sector 74, noida",3761.0,Ready to move,2.0,,,No Deposit,West,Semi-Furnished,,,,,2,BHK,Apartment,39.5,980.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
1850,"sector 74, noida",4054.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,4,BHK,Apartment,75.0,1780.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
1475,"sector 74, noida",3559.0,Ready to move,2.0,,,No Deposit,NorthEast,Semi-Furnished,,,,,3,BHK,Apartment,52.5,1358.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
1050,"sector 73, noida",3142.0,Under Construction,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,32.99,800.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,"sector 73, noida",3307.0,Ready to move,1.0,,,No Deposit,,Semi-Furnished,,,,,1,BHK,Apartment,21.5,445.0,2,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,"sector 110, noida",2952.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,31.0,980.0,2,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,"sector 110, noida",3684.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,35.0,800.0,2,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,"sector 73, noida",2750.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,30.25,850.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,"sector 73, noida",3538.0,Ready to move,1.0,,,No Deposit,,Semi-Furnished,,,,,1,BHK,Apartment,23.0,450.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,"sector 73, noida",3000.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,31.5,850.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,"sector 73, noida",2904.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,30.5,850.0,1,,,,No,,New,,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
650,"sector 73, noida",3307.0,Ready to move,1.0,,,No Deposit,,Semi-Furnished,,,,,1,BHK,Apartment,21.5,450.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,"sector 134, noida",7894.0,Ready to move,2.0,,,No Deposit,,Furnished,"UPRERAPRJ3853, UPRERAPRJ3900, UPRERAPRJ3894",,,,2,BHK,Apartment,75.0,750.0,6,,,,No,,Resale,,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,,,,,,,,,,,
2640,"sector 128, noida",14583.0,Ready to move,3.0,,,No Deposit,,Semi-Furnished,,,,,3,BHK,Apartment,385.0,,,,,,No,,Resale,,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False,True,,,,,,,,,,,
1420,"sector 77, noida",8943.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ7336, UPRERAPRJ11260",,,,3,BHK,Apartment,127.0,,5,,,,No,,Resale,,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1100,"sector 77, noida",9000.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ7336, UPRERAPRJ11260",,,,2,BHK,Apartment,99.0,,5,,,,No,,Resale,,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1800,"sector 146, noida",13611.0,Under Construction,3.0,,,No Deposit,NorthEast,Semi-Furnished,UPRERAPRJ303390,,,,3,BHK,Apartment,245.00000000000003,1300.0,,,,,No,,Resale,,True,False,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True
1850,"sector 77, noida",9000.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,"UPRERAPRJ7336, UPRERAPRJ11260",,,,3,BHK,Apartment,166.0,1450.0,5,,,,No,,Resale,,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,
1907,"sector 150, noida",10907.0,Ready to move,4.0,,,No Deposit,NorthEast,Semi-Furnished,"UPRERAPRJ13521, UPRERAPRJ14252",,,,3,BHK,Apartment,208.0,1250.0,,,,,No,,Resale,,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False
1500,"extension, noida, noida",2466.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,3,BHK,Apartment,37.0,1250.0,1,,,,No,,Resale,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,
1030,"extension, noida, noida",2961.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,30.5,850.0,1,,,,No,,Resale,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,
1400,"sector 122, noida",3142.0,Under Construction,2.0,,,No Deposit,,Semi-Furnished,,,,,3,BHK,Independent Floor,44.0,1100.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,"extension, noida, noida",2546.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,Rera Not Applicable,,,,2,BHK,Apartment,27.5,850.0,1,,,,No,,Resale,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,
950,"sector 74, noida",4000.0,Ready to move,2.0,,,No Deposit,NorthWest,Semi-Furnished,,,,,2,BHK,Apartment,38.0,850.0,,,,,No,,New,,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
1050,"sector 49, noida",4095.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,42.99,980.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,"sector 49, noida",4380.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,45.99,980.0,,,,,No,,New,,True,False,True,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,,,,,,,,,,,
1950,"sector 49, noida",4358.0,Ready to move,3.0,,,No Deposit,,Semi-Furnished,,,,,4,BHK,Apartment,84.99,1750.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,"sector 52, noida",2656.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,3,BHK,Apartment,42.5,1350.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,"sector 49, noida",3655.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,3,BHK,Apartment,52.99,1250.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,"sector 72, noida",3000.0,Ready to move,2.0,,,No Deposit,,Semi-Furnished,,,,,2,BHK,Apartment,33.6,853.0,,,,,No,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
